"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00506870","2011-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",K","13",",K","9",",K","3",",K","","","","","0",",K","29",",K","8",",K","0",",K","0",",K","1","","20110305",",,K","","","","","","","20110313","+,,K","20110329",",,K","-15.6",",K,05,","","","","","25.4",",,K,13,+","13.3",",K,29,","","","4433.7","7","619.7",",K","","","","","102.1",",,,K","","","-1.66",",K","3.22",",,,K","-6.54",",,,K","","","23.7",",7"
"USC00506870","2011-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",K","1",",K","1",",K","0",",K","","","","","0",",K","16",",K","0",",K","0",",K","0",",K","","","20110420",",,K","","","","","","","20110405",",,K","20110428",",,K","-6.7",",K,20,","","","","","2.8",",,K,05,","15.0",",K,28,","","","4806.7","7","373.0",",K","","","","","2.8",",,,K","","","5.90",",K","11.07",",,,K","0.72",",,,K","","","21.5",",7"
"USC00506870","2011-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","1.9",",K","4",",K","3",",K","0",",K","","","","","0",",K","0",",K","0",",K","8",",K","0",",K","","","20110513","+,,K","","","","","","","20110505",",,K","20110527",",,K","0.6",",K,13,+","","","","","6.4",",,K,05,","31.1",",K,27,","","","5027.9","7","221.2",",K","","","","","14.5",",,,K","","","11.26",",K","17.51",",,,K","5.01",",,,K","","","13.0",",7"
"USC00506870","2011-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","0.0",",K","11",",K","4",",K","0",",K","","","","","0",",K","0",",K","0",",K","5",",K","0",",K","","","20110616",",,K","","","","","","","20110616",",,K","20110624",",,K","7.2",",K,16,","","","","","11.7",",,K,16,","25.0",",K,24,","","","5138.6","7","110.7",",K","","","","","33.3",",,,K","","","14.64",",K","18.91",",,,K","10.38",",,,K","","","11.6",",7"
"USC00506870","2011-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","0.0","2,7","18","1,K","9","1,K","0","1,K","","","","","0","1,7","0","1,7","0","2,7","12","2,7","0","2,7","","","20110726",",1,7","","","","","","","20110719",",1,K","20110722",",2,7","8.3","1,7,26,","","","","","7.1","1,,K,19,","25.0","2,7,22,","","","62.8","7","62.8","2,7","","","","","53.1","1,,,K","","","16.18","2,7","20.38","2,,,7","11.98","1,,,7","","","12.1","1,7"
"USC00506870","2011-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","0.0",",7","8",",K","2",",K","1",",K","","","","","0",",7","0",",7","0",",7","3",",7","0",",7","","","20110829","+,,7","","","","","","","20110820",",,K","20110828",",,7","7.8",",7,29,+","","","","","50.8",",,K,20,","21.7",",7,28,","","","190.2","7","127.4",",7","","","","","65.0",",,,K","","","14.22",",7","17.71",",,,7","10.74",",,,7","","","15.2",",7"
"USC00506870","2011-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","0.0",",7","8",",K","1",",K","0",",K","","","","","0",",7","0",",7","0",",7","0",",7","0",",7","1","","20110927",",,7","","","","","","","20110920",",,K","20110914",",,7","0.6",",7,27,","","","","","7.6",",,K,20,","17.8",",7,14,","","","426.7","7","236.5",",7","","","","","13.1",",,,K","","","10.45",",7","14.33",",,,7","6.57",",,,7","","","15.2",",7"
"USC00506870","2011-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","0.0",",7","9",",K","5",",K","0",",K","","","","","0",",7","15",",7","1",",7","0",",7","0",",7","","","20111031",",,7","","","","","","","20111002",",,K","20111003",",,7","-8.3",",7,31,","","","","","15.5",",,K,02,","12.8",",7,03,","","","867.1","7","440.4",",7","","","","","43.0",",,,K","","","4.13",",7","7.38",",,,7","0.87",",,,7","","","15.2",",7"
"USC00506870","2011-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","0.0",",7","21",",K","5",",K","0",",K","","","","","8",",7","30",",7","25",",7","0",",7","0",",7","","","20111127",",,7","","","","","","","20111125",",,K","20111101",",,7","-23.3",",7,27,","","","","","11.4",",,K,25,","3.3",",7,01,","","","1689.0","7","821.9",",7","","","","","36.1",",,,K","","","-9.06",",7","-5.76",",,,7","-12.36",",,,7","","","23.7",",7"
"USC00506870","2011-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.9","7","0.0","1,7","19",",K","8",",K","1",",K","","","","","1","1,7","27","1,7","14",",7","0",",7","0",",7","","","20111230",",1,7","","","","","","","20111217",",,K","20111204",",,7","-17.8","1,7,30,","","","","","25.4",",,K,17,","8.3",",7,04,","","","2363.6","7","674.6",",7","","","","","80.5",",,,K","","","-4.13","1,7","-1.25",",,,7","-7.02","1,,,7","","","10.7",",7"
"USC00506870","2012-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","7","1,7","5","1,7","0","1,7","","","","","21",",7","30",",7","28",",7","0",",7","0",",7","","","20120129",",,7","","","","","","","20120108",",1,7","20120111","+,,7","-26.7",",7,29,","","","","","12.7","1,,7,08,","5.6",",7,11,+","","","3394.6","7","1031.0",",7","","","","","35.3","1,,,7","","","-14.93",",7","-11.11",",,,7","-18.74",",,,7","","","8.9",",7"
"USC00506870","2012-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","11",",7","7",",7","0",",7","25","4,7","","","0",",7","25",",7","8",",7","0",",7","0",",7","","","20120205","+,,7","20120224","+,4,7","","","","","20120213",",,7","20120217",",,7","-13.9",",7,05,+","406","4,,7,24,+","","","11.9",",,7,13,","7.8",",7,17,","","","3976.0","7","581.4",",7","","","","","52.3",",,,7","","","-1.71",",7","1.76",",,,7","-5.19",",,,7","","","7.2",",7"
"USC00506870","2012-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","4","1,7","2","1,7","0","1,7","29","2,7","","","0",",7","28",",7","17",",7","0",",7","0",",7","","","20120312","+,,7","20120318","+,2,7","","","","","20120306",",1,7","20120328",",,7","-17.2",",7,12,+","584","2,,7,18,+","","","7.1","1,,7,06,","12.2",",7,28,","","","4669.9","7","693.9",",7","","","","","11.4","1,,,7","","","-4.05",",7","0.98",",,,7","-9.09",",,,7","","","4.5",",7"
"USC00506870","2012-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","3",",7","1",",7","0",",7","","","","","0",",7","9",",7","0",",7","0",",7","0",",7","","","20120403",",,7","","","","","","","20120407",",,7","20120430",",,7","-5.0",",7,03,","","","","","5.8",",,7,07,","17.8",",7,30,","","","5016.9","7","347.0",",7","","","","","7.4",",,,7","","","6.77",",7","12.45",",,,7","1.08",",,,7","","","6.3","1,7"
"USC00506870","2012-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","6",",7","2",",7","0",",7","","","","","0",",7","2",",7","0",",7","0",",7","0",",7","","","20120502",",,7","","","","","","","20120527",",,7","20120525","+,,7","-2.8",",7,02,","","","","","8.6",",,7,27,","20.0",",7,25,+","","","5289.4","7","272.5",",7","","","","","16.6",",,,7","","","9.54",",7","14.28",",,,7","4.80",",,,7","","","6.7",",7"
"USC00506870","2012-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.0","7","2.0",",7","13",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","9",",7","0",",7","","","20120616","+,,7","","","","","","","20120612",",,7","20120623",",,7","6.7",",7,16,+","","","","","15.0",",,7,12,","26.1",",7,23,","","","5407.8","7","118.4",",7","","","","","41.2",",,,7","","","14.45",",7","19.03",",,,7","9.87",",,,7","","","4.9",",7"
"USC00506870","2012-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","7","0.3",",7","10",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","9",",7","0",",7","","","20120711",",,7","","","","","","","20120722","+,,7","20120719",",,7","7.2",",7,11,","","","","","6.4",",,7,22,+","26.1",",7,19,","","","109.6","7","109.6",",7","","","","","31.6",",,,7","","","14.81",",7","18.85",",,,7","10.76",",,,7","","","5.4",",7"
"USC00506870","2012-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","7","0.0",",7","18",",7","9",",7","1",",7","","","","","0",",7","0",",7","0",",7","9",",7","0",",7","","","20120824",",,7","","","","","","","20120827",",,7","20120809",",,7","6.1",",7,24,","","","","","30.0",",,7,27,","22.8",",7,09,","","","228.3","7","118.7",",7","","","","","91.5",",,,7","","","14.50",",7","18.93",",,,7","10.08",",,,7","","","5.8",",7"
"USC00506870","2012-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","7","0.0",",7","15",",7","9",",7","0",",7","","","","","0",",7","1",",7","0",",7","0",",7","0",",7","","","20120930",",,7","","","","","","","20120920",",,7","20120922",",,7","-1.7",",7,30,","","","","","21.6",",,7,20,","17.8",",7,22,","","","474.0","7","245.7",",7","","","","","124.0",",,,7","","","10.14",",7","13.41",",,,7","6.88",",,,7","","","8.9",",7"
"USC00506870","2012-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","7","0.0",",7","6",",7","5",",7","0",",7","","","","","0",",7","22",",7","3",",7","0",",7","0",",7","","","20121027","+,,7","","","","","","","20121006",",,7","20121004",",,7","-10.6",",7,27,+","","","","","19.1",",,7,06,","15.0",",7,04,","","","979.0","7","505.0",",7","","","","","48.5",",,,7","","","2.04",",7","5.75",",,,7","-1.67",",,,7","","","8.9",",7"
"USC00506870","2012-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","7","0.0",",7","0",",7","0",",7","0",",7","","","","","0",",7","30",",7","26",",7","0",",7","0",",7","","","20121127","+,,7","","","","","","","20121114","+,,7","20121111",",,7","-17.2",",7,27,+","","","","","0.0",",T,7,14,+","2.2",",7,11,","","","1747.1","7","768.1",",7","","","","","0.0",",T,,7","","","-7.27",",7","-4.54",",,,7","-10.00",",,,7","","","20.1",",7"
"USC00506870","2012-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.3","7","0.0",",7","10",",7","2",",7","0",",7","","","","","13",",7","29",",7","25",",7","0",",7","0",",7","","","20121218","+,,7","","","","","","","20121225",",,7","20121230","+,,7","-25.6",",7,18,+","","","","","12.7",",,7,25,","7.2",",7,30,+","","","2596.4","7","849.3",",7","","","","","25.9",",,,7","","","-9.06",",7","-5.74",",,,7","-12.39",",,,7","","","10.3",",7"
"USC00506870","2013-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","9",",7","6",",7","0",",7","","","","","3",",7","25",",7","15",",7","0",",7","0",",7","","","20130127",",,7","","","","","","","20130114",",,7","20130114","+,,7","-25.0",",7,27,","","","","","13.0",",,7,14,","8.3",",7,14,+","","","3274.6","7","678.2",",7","","","","","49.8",",,,7","","","-3.54",",7","-0.54",",,,7","-6.55",",,,7","","","7.6",",7"
"USC00506870","2013-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","5",",7","2",",7","0",",7","27","1,7","","","1",",7","26",",7","7",",7","0",",7","0",",7","","","20130219",",,7","20130218",",1,7","","","","","20130218",",,7","20130206",",,7","-20.0",",7,19,","356","1,,7,18,","","","4.6",",,7,18,","10.6",",7,06,","","","3820.6","7","546.0",",7","","","","","12.8",",,,7","","","-1.17",",7","2.09",",,,7","-4.43",",,,7","","","8.0",",7"
"USC00506870","2013-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","3",",7","3",",7","0",",7","31",",7","","","1",",7","29",",7","10",",7","0",",7","0",",7","","","20130326",",,7","20130326","+,,7","","","","","20130325",",,7","20130331","+,,7","-20.6",",7,26,","330",",,7,26,+","","","10.2",",,7,25,","8.9",",7,31,+","","","4441.2","7","620.6",",7","","","","","20.6",",,,7","","","-1.69",",7","2.32",",,,7","-5.70",",,,7","","","11.2",",7"
"USC00506870","2013-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","5",",7","4",",7","0",",7","26","3,7","","","0",",7","26",",7","7",",7","0",",7","0",",7","","","20130412",",,7","20130410","+,3,7","","","","","20130408",",,7","20130422",",,7","-16.1",",7,12,","254","3,,7,10,+","","","14.7",",,7,08,","12.2",",7,22,","","","4978.1","7","536.9",",7","","","","","34.5",",,,7","","","0.44",",7","5.66",",,,7","-4.79",",,,7","","","8.0",",7"
"USC00506870","2013-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","3.3","7","3.3",",7","5",",7","4",",7","0",",7","","","","","0",",7","5",",7","0",",7","8",",7","0",",7","","","20130504",",,7","","","","","","","20130504",",,7","20130529",",,7","-5.6",",7,04,","","","","","20.3",",,7,04,","28.3",",7,29,","","","5246.2","7","268.1",",7","","","","","58.2",",,,7","","","9.79",",7","15.71",",,,7","3.87",",,,7","","","6.3",",7"
"USC00506870","2013-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","30.6","7","27.3","1,7","1",",7","1",",7","0",",7","","","","","0",",7","0",",7","0","1,7","24","1,7","0","1,7","","","20130606",",,7","","","","","","","20130602",",,7","20130617",",1,7","5.6",",7,06,","","","","","7.1",",,7,02,","30.6","1,7,17,","","","5284.2","7","38.0","1,7","","","","","7.1",",,,7","","","17.92","1,7","24.24","1,,,7","11.61",",,,7","","","4.5",",7"
"USC00506870","2013-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","55.0","7","24.4",",7","2",",7","2",",7","0",",7","","","","","0",",7","0",",7","0",",7","24",",7","0",",7","","","20130721","+,,7","","","","","","","20130726",",,7","20130722",",,7","11.1",",7,21,+","","","","","15.2",",,7,26,","28.3",",7,22,","","","29.5","7","29.5",",7","","","","","26.9",",,,7","","","18.17",",7","23.44",",,,7","12.90",",,,7","","","5.4",",7"
"USC00506870","2013-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","56.1","7","1.1","1,7","15","1,7","9","1,7","0","1,7","","","","","0","1,7","0","1,7","0","1,7","5","1,7","0","1,7","","","20130825",",1,7","","","","","","","20130829",",1,7","20130802",",1,7","6.7","1,7,25,","","","","","15.2","1,,7,29,","24.4","1,7,02,","","","127.3","7","97.8","1,7","","","","","85.0","1,,,7","","","15.11","1,7","18.42","1,,,7","11.80","1,,,7","","","5.8","1,7"
"USC00506870","2013-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","56.1","7","0.0",",7","16",",7","13",",7","0",",7","","","","","0",",7","3",",7","0",",7","1",",7","0",",7","","","20130920",",,7","","","","","","","20130922","+,,7","20130903",",,7","-0.6",",7,20,","","","","","20.3",",,7,22,+","21.7",",7,03,","","","370.6","7","243.3",",7","","","","","135.3",",,,7","","","10.22",",7","13.56",",,,7","6.88",",,,7","","","8.0",",7"
"USC00506870","2013-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","56.1","7","0.0",",7","10",",7","4",",7","0",",7","","","","","0",",7","3",",7","0",",7","0",",7","0",",7","","","20131024",",,7","","","","","","","20131028",",,7","20131018",",,7","-3.9",",7,24,","","","","","21.6",",,7,28,","15.0",",7,18,","","","703.4","7","332.8",",7","","","","","61.5",",,,7","","","7.60",",7","11.13",",,,7","4.07",",,,7","","","8.5",",7"
"USC00506870","2013-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","56.1","7","0.0",",7","9",",7","4",",7","0",",7","","","","","3",",7","26",",7","20",",7","0",",7","0",",7","","","20131120",",,7","","","","","","","20131101",",,7","20131104","+,,7","-21.7",",7,20,","","","","","12.7",",,7,01,","6.7",",7,04,+","","","1403.4","7","700.0",",7","","","","","32.8",",,,7","","","-5.00",",7","-2.05",",,,7","-7.95",",,,7","","","8.0",",7"
"USC00506870","2013-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","56.1","7","0.0","1,7","12",",7","3",",7","0",",7","","","","","9","1,7","29","1,7","28",",7","0",",7","0",",7","","","20131217","+,1,7","","","","","","","20131222",",,7","20131207","+,,7","-25.0","1,7,17,+","","","","","15.2",",,7,22,","1.7",",7,07,+","","","2229.8","7","826.4",",7","","","","","37.0",",,,7","","","-9.24","1,7","-6.19",",,,7","-12.29","1,,,7","","","10.7",",7"
"USC00506870","2014-01","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","6",",7","2",",7","0",",7","","","","","0",",7","20",",7","8",",7","0",",7","0",",7","","","20140101",",,7","","","","","","","20140113",",,7","20140127",",,7","-11.1",",7,01,","","","","","7.6",",,7,13,","13.9",",7,27,","","","2759.5","7","529.7",",7","","","","","13.2",",,,7","","","1.25",",7","3.85",",,,7","-1.36",",,,7","","","8.5",",7"
"USC00506870","2014-02","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","2",",7","2",",7","1",",7","","","","","0",",7","27",",7","26",",7","0",",7","0",",7","","","20140213",",,7","","","","","","","20140215",",,7","20140227",",,7","-16.7",",7,13,","","","","","38.1",",,7,15,","10.6",",7,27,","","","3448.3","7","688.8",",7","","","","","50.8",",,,7","","","-6.27",",7","-2.72",",,,7","-9.81",",,,7","","","10.7",",7"
"USC00506870","2014-03","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","3","4,7","3","4,7","0","4,7","","","","","0",",7","29",",7","4",",7","0",",7","0",",7","","","20140309","+,,7","","","","","","","20140315","+,4,7","20140331",",,7","-15.0",",7,09,+","","","","","5.1","4,,7,15,+","11.1",",7,31,","","","4029.3","7","581.0",",7","","","","","15.3","4,,,7","","","-0.41",",7","5.13",",,,7","-5.95",",,,7","","","6.7",",7"
"USC00506870","2014-04","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","","","","","","","0","3,7","","","0",",7","10",",7","0",",7","0",",7","0",",7","","","20140410",",,7","20140430","+,3,7","","","","","","","20140429","+,,7","-9.4",",7,10,","0","3,,7,30,+","","","","","18.9",",7,29,+","","","4388.7","7","359.4",",7","","","","","","","","","6.35",",7","12.24",",,,7","0.46",",,,7","","","5.4",",7"
"USC00506870","2014-05","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","","","20140531","+,,7","20140531","+,,7","20140531","+,,7","","","20140527",",,7","20140517",",,7","4.4",",7,31,+","0",",,7,31,+","0",",,7,31,+","0.3",",,7,27,","25.0",",7,17,","","","4534.8","7","146.1",",7","","","","","0.3",",,,7","0",",,,7","13.62",",7","19.92",",,,7","7.32",",,,7","","","8.0",",7"
"USC00506870","2014-06","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","0.0","7","0.0","1,7","7","1,7","4","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","7","1,7","0","1,7","","","20140612","+,1,7","20140630","+,1,7","20140630","+,1,7","","","20140625",",1,7","20140604",",1,7","4.4","1,7,12,+","0","1,,7,30,+","0","1,,7,30,+","23.9","1,,7,25,","23.9","1,7,04,","","","4685.7","7","150.9","1,7","","","","","60.1","1,,,7","0","1,,,7","13.13","1,7","18.14","1,,,7","8.11","1,,,7","","","5.4","3,7"
"USC00506870","2014-07","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","1.7","7","1.7","1,7","10","1,7","6","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","0","1,7","17","1,7","0","1,7","","","20140729",",1,7","20140731","+,1,7","20140731","+,1,7","","","20140720",",1,7","20140702",",1,7","8.9","1,7,29,","0","1,,7,31,+","0","1,,7,31,+","18.5","1,,7,20,","26.1","1,7,02,","","","56.3","7","56.3","1,7","","","","","63.7","1,,,7","0","1,,,7","16.51","1,7","21.04","1,,,7","11.99","1,,,7","","","5.4","1,7"
"USC00506870","2014-08","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.0","7","0.3",",7","8",",7","6",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","10",",7","0",",7","","","20140826",",,7","20140831","+,,7","20140831","+,,7","","","20140825",",,7","20140819","+,,7","7.2",",7,26,","0",",,7,31,+","0",",,7,31,+","11.4",",,7,25,","23.3",",7,19,+","","","151.1","7","94.8",",7","","","","","44.0",",,,7","0",",,,7","15.28",",7","19.12",",,,7","11.45",",,,7","","","5.8",",7"
"USC00506870","2014-09","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.0","7","0.0",",7","13",",7","7",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","0",",7","0",",7","","","20140930",",,7","20140930","+,,7","20140930","+,,7","","","20140905",",,7","20140913",",,7","-0.6",",7,30,","0",",,7,30,+","0",",,7,30,+","14.0",",,7,05,","20.0",",7,13,","","","362.2","7","211.1",",7","","","","","49.0",",,,7","0",",,,7","11.30",",7","15.17",",,,7","7.42",",,,7","","","6.7",",7"
"USC00506870","2014-10","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.0","7","0.0","1,7","5","1,7","5","1,7","0","1,7","0","1,7","0","1,7","0","1,7","20","1,7","5","1,7","0","1,7","0","1,7","","","20141029",",1,7","20141031","+,1,7","20141031","+,1,7","","","20141004",",1,7","20141002",",1,7","-8.9","1,7,29,","0","1,,7,31,+","0","1,,7,31,+","10.9","1,,7,04,","10.6","1,7,02,","","","852.7","7","490.5","1,7","","","","","32.0","1,,,7","0","1,,,7","1.98","1,7","5.33","1,,,7","-1.37","1,,,7","","","4.9","1,7"
"USC00506870","2014-11","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.0","7","0.0",",7","2",",7","1",",7","0",",7","2",",7","1",",7","0",",7","22",",7","9",",7","0",",7","0",",7","","","20141129","+,,7","20141130","+,,7","20141129",",,7","","","20141128",",,7","20141110",",,7","-10.6",",7,29,+","76",",,7,30,+","76",",,7,29,","2.5",",,7,28,","11.7",",7,10,","","","1394.7","7","542.0",",7","","","","","3.3",",,,7","79",",,,7","0.27",",7","3.15",",,,7","-2.62",",,,7","","","7.2",",7"
"USC00506870","2014-12","61.5888","-149.0992","65.8","PALMER JOB CORPS, AK US","2.0","7","0.0","2,7","7","2,7","1","2,7","0","2,7","","","2","5,7","0","2,7","22","2,7","15","2,7","0","2,7","0","2,7","","","20141211",",2,7","","","20141202",",5,7","","","20141201",",2,7","20141230",",2,7","-10.0","2,7,11,","","","51","5,,7,02,","2.5","2,,7,01,","8.9","2,7,30,","","","1965.0","7","570.3","2,7","","","","","5.8","2,,,7","76","5,,,7","-1.33","2,7","0.83","2,,,7","-3.50","2,,,7","","","7.6","3,7"
