"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00362942","2019-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","27.8","7","26.4",",7","20",",7","13",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","","","20190515",",,7","20190531","+,,7","20190531","+,,7","","","20190529",",,7","20190520",",,7","2.8",",7,15,","0",",,7,31,+","0",",,7,31,+","76.5",",,7,29,","31.1",",7,20,","3.1","1,,,7","3272.2","7","77.8",",7","","","224.1",",,,7","0",",,,7","16.67",",7","23.24",",,,7","10.10",",,,7","",""
"USC00362942","2019-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","83.5","7","55.7",",7","14",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","1",",7","","","20190604",",,7","20190630","+,,7","20190630","+,,7","","","20190611",",,7","20190628",",,7","4.4",",7,04,","0",",,7,30,+","0",",,7,30,+","27.9",",,7,11,","32.8",",7,28,","8.7","2,,,7","3299.7","7","27.5",",7","","","150.6",",,,7","0",",,,7","19.27",",7","25.76",",,,7","12.78",",,,7","",""
"USC00362942","2019-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","238.0","7","154.5",",7","11",",7","10",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","5",",7","","","20190725","+,,7","20190731","+,,7","20190731","+,,7","","","20190723",",,7","20190721",",,7","12.2",",7,25,+","0",",,7,31,+","0",",,7,31,+","37.8",",,7,23,","33.9",",7,21,","","","0.0","7","0.0",",7","","","170.8",",,,7","0",",,,7","23.32",",7","29.70",",,,7","16.93",",,,7","",""
"USC00362942","2019-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","339.4","7","101.4",",7","14",",7","9",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","1",",7","","","20190830",",,7","20190831","+,,7","20190831","+,,7","","","20190803",",,7","20190821",",,7","7.8",",7,30,","0",",,7,31,+","0",",,7,31,+","32.5",",,7,03,","32.2",",7,21,","","","7.8","7","7.8",",7","","","98.1",",,,7","0",",,,7","21.35",",7","28.05",",,,7","14.66",",,,7","",""
"USC00362942","2019-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","381.3","7","41.9",",7","8",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","1",",7","","","20190928","+,,7","20190930","+,,7","20190930","+,,7","","","20190902",",,7","20190912",",,7","6.7",",7,28,+","0",",,7,30,+","0",",,7,30,+","65.3",",,7,02,","32.2",",7,12,","96.9","3,,,7","25.7","7","17.9",",7","","","86.4",",,,7","0",",,,7","19.13",",7","26.57",",,,7","11.69",",,,7","",""
"USC00362942","2019-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","399.2","7","17.9",",7","12",",7","9",",7","1",",7","0",",7","0",",7","0",",7","5",",7","0",",7","8",",7","1",",7","1","","20191020","+,,7","20191031","+,,7","20191031","+,,7","","","20191007",",,7","20191002",",,7","-0.6",",7,20,+","0",",,7,31,+","0",",,7,31,+","43.7",",,7,07,","32.8",",7,02,","","","229.1","7","203.4",",7","","","153.3",",,,7","0",",,,7","12.35",",7","19.46",",,,7","5.23",",,,7","",""
"USC00362942","2019-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","399.2","7","0.0",",7","11",",7","6",",7","1",",7","3",",7","0",",7","0",",7","27",",7","1",",7","0",",7","0",",7","","","20191113",",,7","20191114","+,,7","20191113",",,7","","","20191101",",,7","20191101",",,7","-9.4",",7,13,","25",",,7,14,+","5",",,7,13,","37.1",",,7,01,","20.0",",7,01,","","","706.3","7","477.2",",7","","","80.4",",,,7","8",",,,7","2.43",",7","8.45",",,,7","-3.60",",,,7","",""
"USC00362942","2019-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","399.2","7","0.0",",7","21",",7","8",",7","0",",7","3",",7","1",",7","0",",7","25",",7","3",",7","0",",7","0",",7","","","20191220",",,7","20191219","+,,7","20191220",",,7","","","20191210",",,7","20191227",",,7","-12.8",",7,20,","25",",,7,19,+","25",",,7,20,","23.1",",,7,10,","15.0",",7,27,","","","1257.9","7","551.6",",7","","","95.3",",,,7","66",",,,7","0.54",",7","5.09",",,,7","-4.01",",,,7","",""
"USC00362942","2020-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","15",",7","8",",7","1",",7","6",",7","1",",7","0",",7","28",",7","4",",7","1",",7","0",",7","","","20200123",",,7","20200129","+,,7","20200105",",,7","","","20200125",",,7","20200112",",,7","-13.3",",7,23,","25",",,7,29,+","28",",,7,05,","28.7",",,7,25,","21.1",",7,12,","","","1811.1","7","553.2",",7","","","81.2",",,,7","89",",,,7","0.49",",7","5.04",",,,7","-4.06",",,,7","",""
"USC00362942","2020-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","16",",7","8",",7","0",",7","5",",7","1",",7","0",",7","27",",7","4",",7","0",",7","0",",7","","","20200216","+,,7","20200207",",,7","20200207",",,7","","","20200227",",,7","20200204",",,7","-13.9",",7,16,+","102",",,7,07,","97",",,7,07,","20.8",",,7,27,","15.6",",7,04,","","","2329.4","7","518.3",",7","","","107.3",",,,7","141",",,,7","0.46",",7","5.76",",,,7","-4.83",",,,7","",""
"USC00362942","2020-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","21",",7","10",",7","1",",7","0",",7","0",",7","0",",7","22",",7","1",",7","2",",7","0",",7","1","","20200301",",,7","20200315",",,7","20200315",",,7","","","20200329",",,7","20200330",",,7","-9.4",",7,01,","0",",T,7,15,","5",",,7,15,","31.2",",,7,29,","26.1",",7,30,","","","2705.9","7","376.5",",7","","","150.6",",,,7","5",",,,7","6.19",",7","12.43",",,,7","-0.05",",,,7","",""
"USC00362942","2020-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","19",",7","12",",7","0",",7","0",",7","0",",7","0",",7","15",",7","0",",7","2",",7","0",",7","","","20200417",",,7","20200416",",,7","20200416",",,7","","","20200427",",,7","20200426",",,7","-3.9",",7,17,","0",",T,7,16,","0",",T,7,16,","22.1",",,7,27,","21.7",",7,26,","","","3033.4","7","327.5",",7","","","139.5",",,,7","0",",T,,7","7.42",",7","13.82",",,,7","1.02",",,,7","",""
"USC00362942","2020-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","25.0","7","25.0",",7","18",",7","8",",7","0",",7","0",",7","0",",7","0",",7","8",",7","0",",7","16",",7","1",",7","","","20200509",",,7","20200531","+,,7","20200531","+,,7","","","20200516",",,7","20200527",",,7","-2.2",",7,09,","0",",,7,31,+","0",",,7,31,+","18.0",",,7,16,","32.2",",7,27,","","","3200.5","7","167.1",",7","","","88.4",",,,7","0",",,,7","13.75",",7","20.41",",,,7","7.09",",,,7","",""
"USC00362942","2020-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","95.5","7","70.5",",7","12",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","3",",7","","","20200602","+,,7","20200630","+,,7","20200630","+,,7","1","","20200620",",,7","20200611","+,,7","3.9",",7,02,+","0",",,7,30,+","0",",,7,30,+","33.3",",,7,20,","33.9",",7,11,+","111.7","5,,,7","3219.9","7","19.4",",7","","","112.1",",,,7","0",",,,7","20.04",",7","27.53",",,,7","12.54",",,,7","",""
"USC00362942","2020-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","275.5","7","180.0",",7","11",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","15",",7","","","20200716","+,,7","20200731","+,,7","20200731","+,,7","","","20200711",",,7","20200708",",,7","13.9",",7,16,+","0",",,7,31,+","0",",,7,31,+","30.7",",,7,11,","35.6",",7,08,","146.9","4,,,7","0.0","7","0.0",",7","","","86.9",",,,7","0",",,,7","24.14",",7","31.42",",,,7","16.86",",,,7","",""
"USC00362942","2020-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","397.1","7","121.6",",7","8",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","10",",7","","","20200820",",,7","20200831","+,,7","20200831","+,,7","","","20200829",",,7","20200823","+,,7","8.9",",7,20,","0",",,7,31,+","0",",,7,31,+","65.5",",,7,29,","33.9",",7,23,+","129.8","5,,,7","0.8","7","0.8",",7","","","136.5",",,,7","0",",,,7","22.23",",7","29.73",",,,7","14.73",",,,7","",""
"USC00362942","2020-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","433.0","7","35.9",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","","","20200920",",,7","20200930","+,,7","20200930","+,,7","","","20200930",",,7","20200910",",,7","0.6",",7,20,","0",",,7,30,+","0",",,7,30,+","9.9",",,7,30,","31.1",",7,10,","","","75.1","7","74.3",",7","","","33.1",",,,7","0",",,,7","17.06",",7","24.26",",,,7","9.85",",,,7","",""
"USC00362942","2020-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","433.0","7","0.0",",7","13",",7","7",",7","1",",7","0",",7","0",",7","0",",7","3",",7","0",",7","8",",7","0",",7","1","","20201031","+,,7","20201031","+,,7","20201031","+,,7","","","20201030",",,7","20201024",",,7","-1.7",",7,31,+","0",",,7,31,+","0",",,7,31,+","27.9",",,7,30,","26.7",",7,24,","","","294.6","7","219.5",",7","","","98.3",",,,7","0",",,,7","11.25",",7","17.25",",,,7","5.25",",,,7","",""
"USC00362942","2020-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","433.0","7","0.0",",7","9",",7","6",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","4",",7","0",",7","","","20201130","+,,7","20201118","+,,7","20201118","+,,7","","","20201112",",,7","20201111",",,7","-4.4",",7,30,+","0",",T,7,18,+","0",",T,7,18,+","15.2",",,7,12,","23.9",",7,11,","","","643.7","7","349.1",",7","","","62.4",",,,7","0",",T,,7","6.70",",7","13.43",",,,7","-0.03",",,,7","",""
"USC00362942","2020-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","433.0","7","0.0","1,7","13","2,7","7","2,7","0","2,7","14","1,7","5","1,7","0","1,7","28","1,7","6","1,7","0","1,7","0","1,7","","","20201227","+,1,7","20201218",",1,7","20201218",",1,7","","","20201225",",2,7","20201213",",1,7","-10.6","1,7,27,+","254","1,,7,18,","254","1,,7,18,","19.3","2,,7,25,","16.1","1,7,13,","","","1185.3","7","541.6","1,7","","","85.2",",a,,7","481","1,,,7","0.28","1,7","3.88","1,,,7","-3.32","1,,,7","",""
"USC00362942","2021-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","18",",7","4",",7","0",",7","5",",7","1",",7","0",",7","30",",7","8",",7","0",",7","0",",7","","","20210125","+,,7","20210123","+,,7","20210120",",,7","","","20210102",",,7","20210102",",,7","-12.2",",7,25,+","25",",,7,23,+","25",",,7,20,","17.8",",,7,02,","8.3",",7,02,","","","1788.0","7","602.7",",7","","","45.9",",,,7","60",",,,7","-1.11",",7","2.08",",,,7","-4.30",",,,7","",""
"USC00362942","2021-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0","3,7","18",",7","8",",7","0",",7","16","3,7","6","1,7","2","3,7","25","3,7","14","2,7","0","2,7","0","2,7","","","20210222","+,3,7","20210222","+,3,7","20210209",",1,7","","","20210216",",,7","20210225",",2,7","-19.4","3,7,22,+","102","3,,7,22,+","81","1,,7,09,","19.1",",,7,16,","16.1","2,7,25,","","","2330.0","7","542.0","2,7","","","53.9",",,,7","308","1,,,7","-3.33","3,7","1.35","2,,,7","-8.01","3,,,7","",""
"USC00362942","2021-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0","1,7","13",",7","7",",7","1",",7","0",",7","0",",7","0","1,7","23","1,7","0","1,7","4","1,7","0","1,7","","","20210309","+,1,7","20210331","+,,7","20210331","+,,7","","","20210319",",,7","20210326","+,1,7","-11.1","1,7,09,+","0",",,7,31,+","0",",,7,31,+","25.9",",,7,19,","23.3","1,7,26,+","","","2736.9","7","406.9","1,7","","","69.2",",,,7","0",",,,7","4.77","1,7","13.22","1,,,7","-3.69","1,,,7","",""
"USC00362942","2021-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.3","7","0.3",",7","15",",7","8",",7","1",",7","2",",7","0",",7","0",",7","13",",7","0",",7","9",",7","0",",7","","","20210404","+,,7","20210422","+,,7","20210422",",,7","","","20210430",",,7","20210428",",,7","-7.2",",7,04,+","25",",,7,22,+","10",",,7,22,","26.7",",,7,30,","28.3",",7,28,","","","3000.2","7","263.3",",7","","","73.0",",,,7","13",",,,7","9.57",",7","17.01",",,,7","2.13",",,,7","",""
"USC00362942","2021-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","23.0","7","22.7","1,7","14","1,7","8","1,7","1","1,7","0","1,7","0","1,7","0","1,7","3","1,7","0","1,7","16","1,7","0","1,7","","","20210512",",1,7","20210531","+,1,7","20210531","+,1,7","","","20210510",",1,7","20210522","+,1,7","-1.1","1,7,12,","0","1,,7,31,+","0","1,,7,31,+","41.1","1,,7,10,","31.1","1,7,22,+","","","3160.4","7","160.2","1,7","","","115.6","1,,,7","0","1,,,7","13.75","1,7","20.76","1,,,7","6.74","1,,,7","",""
"USC00362942","2021-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","110.3","7","87.3",",7","12",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","2",",7","","","20210618","+,,7","20210630","+,,7","20210630","+,,7","","","20210622",",,7","20210630",",,7","5.6",",7,18,+","0",",,7,30,+","0",",,7,30,+","21.6",",,7,22,","34.4",",7,30,","","","3186.8","7","26.4",",7","","","99.8",",,,7","0",",,,7","20.36",",7","27.15",",,,7","13.57",",,,7","",""
"USC00362942","2021-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","223.9","7","113.6","2,7","12","2,7","8","2,7","1","2,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","29","2,7","0","2,7","","","20210731",",2,7","20210731","+,2,7","20210731","+,2,7","","","20210701",",2,7","20210727","+,2,7","11.1","2,7,31,","0","2,,7,31,+","0","2,,7,31,+","53.6","2,,7,01,","31.7","2,7,27,+","","","0.8","7","0.8","2,7","","","138.6","2,,,7","0","2,,,7","22.22","2,7","28.53","2,,,7","15.91","2,,,7","",""
"USC00362942","2021-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","376.2","7","152.3",",7","13",",7","9",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","5",",7","","","20210804","+,,7","20210831","+,,7","20210831","+,,7","","","20210814",",,7","20210810",",,7","11.1",",7,04,+","0",",,7,31,+","0",",,7,31,+","38.4",",,7,14,","33.9",",7,10,","","","0.8","7","0.0",",7","","","153.4",",,,7","0",",,,7","23.25",",7","29.49",",,,7","17.00",",,,7","",""
"USC00362942","2021-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","416.5","7","40.3",",7","11",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","","","20210930","+,,7","20210930","+,,7","20210930","+,,7","","","20210901",",,7","20210919",",,7","6.7",",7,30,+","0",",,7,30,+","0",",,7,30,+","48.0",",,7,01,","30.0",",7,19,","","","38.9","7","38.1",",7","","","121.4",",,,7","0",",,,7","18.41",",7","24.89",",,,7","11.93",",,,7","",""
"USC00362942","2021-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","430.4","7","13.9",",7","17",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","1","","20211020","+,,7","20211031","+,,7","20211031","+,,7","","","20211025","+,,7","20211016",",,7","2.2",",7,20,+","0",",,7,31,+","0",",,7,31,+","14.2",",,7,25,+","27.8",",7,16,","","","168.5","7","129.6",",7","","","91.9",",,,7","0",",,,7","14.60",",7","20.28",",,,7","8.92",",,,7","",""
"USC00362942","2021-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","430.4","7","0.0",",7","16",",7","5",",7","0",",7","3",",7","1",",7","0",",7","22",",7","1",",7","1",",7","0",",7","","","20211125","+,,7","20211128",",,7","20211128",",,7","","","20211112",",,7","20211118",",,7","-8.3",",7,25,+","51",",,7,28,","41",",,7,28,","10.4",",,7,12,","21.1",",7,18,","","","596.8","7","428.3",",7","","","39.5",",,,7","61",",,,7","4.06",",7","10.46",",,,7","-2.35",",,,7","",""
"USC00362942","2021-12","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","430.4","7","0.0",",7","19",",7","12",",7","0",",7","0",",7","0",",7","0",",7","23",",7","2",",7","0",",7","0",",7","","","20211206",",,7","20211208",",,7","20211208",",,7","","","20211226",",,7","20211206",",,7","-7.8",",7,06,","0",",T,7,08,","5",",,7,08,","24.6",",,7,26,","20.0",",7,06,","","","1044.1","7","447.3",",7","","","113.9",",,,7","5",",,,7","3.90",",7","9.87",",,,7","-2.06",",,,7","",""
"USC00362942","2022-01","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","12",",7","9",",7","0",",7","17",",7","4",",7","7",",7","29",",7","18",",7","0",",7","0",",7","","","20220128",",,7","20220117",",,7","20220117",",,7","","","20220117",",,7","20220102","+,,7","-28.3",",7,28,","178",",,7,17,","168",",,7,17,","19.6",",,7,17,","12.8",",7,02,+","","","1785.9","7","741.8",",7","","","72.8",",,,7","349",",,,7","-5.60",",7","0.85",",,,7","-12.04",",,,7","",""
"USC00362942","2022-02","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","11",",7","6",",7","3",",7","12",",7","1",",7","4",",7","27",",7","7",",7","0",",7","0",",7","","","20220202","+,,7","20220201",",,7","20220205",",,7","","","20220204",",,7","20220223","+,,7","-20.0",",7,02,+","102",",,7,01,","51",",,7,05,","39.4",",,7,04,","16.7",",7,23,+","","","2354.0","7","568.1",",7","","","144.7",",,,7","90",",,,7","-1.96",",7","5.41",",,,7","-9.32",",,,7","",""
"USC00362942","2022-03","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","0.0","7","0.0",",7","19",",7","7",",7","0",",7","6",",7","2",",7","0",",7","22",",7","2",",7","3",",7","0",",7","","","20220314","+,,7","20220312",",,7","20220312",",,7","","","20220308",",,7","20220319",",,7","-12.8",",7,14,+","127",",,7,12,","122",",,7,12,","13.2",",,7,08,","22.8",",7,19,","","","2787.3","7","433.3",",7","","","75.5",",,,7","188",",,,7","4.36",",7","11.69",",,,7","-2.97",",,,7","",""
"USC00362942","2022-04","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","4.2","7","4.2",",7","19",",7","11",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","6",",7","0",",7","","","20220430","+,,7","20220430","+,,7","20220430","+,,7","","","20220407",",,7","20220425",",,7","-3.3",",7,30,+","0",",,7,30,+","0",",,7,30,+","16.5",",,7,07,","29.4",",7,25,","","","3092.9","7","305.6",",7","","","97.1",",,,7","0",",,,7","8.28",",7","14.87",",,,7","1.69",",,,7","",""
"USC00362942","2022-05","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","29.2","7","25.0",",7","12",",7","9",",7","3",",7","0",",7","0",",7","0",",7","1",",7","0",",7","22",",7","0",",7","","","20220501",",,7","20220531","+,,7","20220531","+,,7","","","20220507",",,7","20220522",",,7","-1.1",",7,01,","0",",,7,31,+","0",",,7,31,+","72.6",",,7,07,","31.7",",7,22,","","","3188.1","7","95.2",",7","","","179.9",",,,7","0",",,,7","16.07",",7","23.08",",,,7","9.05",",,,7","",""
"USC00362942","2022-06","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","107.8","7","78.6",",7","10",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","5",",7","1","","20220619",",,7","20220630","+,,7","20220630","+,,7","","","20220623",",,7","20220623",",,7","6.1",",7,19,","0",",,7,30,+","0",",,7,30,+","26.2",",,7,23,","35.0",",7,23,","167.9","4,,,7","3208.4","7","20.3",",7","","","85.0",",,,7","0",",,,7","20.28",",7","27.42",",,,7","13.13",",,,7","",""
"USC00362942","2022-07","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","243.4","7","135.6",",7","12",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","5",",7","","","20220715","+,,7","20220731","+,,7","20220731","+,,7","","","20220725",",,7","20220725",",,7","11.7",",7,15,+","0",",,7,31,+","0",",,7,31,+","35.8",",,7,25,","32.8",",7,25,","122.1","5,,,7","0.0","7","0.0",",7","","","114.8",",,,7","0",",,,7","22.71",",7","29.58",",,,7","15.83",",,,7","",""
"USC00362942","2022-08","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","349.2","7","105.8",",7","20",",7","12",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","2",",7","","","20220813",",,7","20220831","+,,7","20220831","+,,7","","","20220822",",,7","20220830","+,,7","9.4",",7,13,","0",",,7,31,+","0",",,7,31,+","39.6",",,7,22,","32.2",",7,30,+","","","1.3","7","1.3",",7","","","174.4",",,,7","0",",,,7","21.70",",7","27.71",",,,7","15.69",",,,7","",""
"USC00362942","2022-09","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","390.7","7","41.5",",7","18",",7","12",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","22",",7","0",",7","","","20220930","+,,7","20220930","+,,7","20220930","+,,7","","","20220904",",,7","20220904",",,7","3.9",",7,30,+","0",",,7,30,+","0",",,7,30,+","48.8",",,7,04,","28.9",",7,04,","","","56.2","7","54.9",",7","","","150.2",",,,7","0",",,,7","17.89",",7","23.77",",,,7","12.00",",,,7","",""
"USC00362942","2022-10","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","390.7","7","0.0",",7","12",",7","6",",7","0",",7","0",",7","0",",7","0",",7","10",",7","0",",7","7",",7","0",",7","","","20221030",",,7","20221031","+,,7","20221031","+,,7","","","20221013",",,7","20221026",",,7","-3.9",",7,30,","0",",,7,31,+","0",",,7,31,+","19.3",",,7,13,","25.0",",7,26,","","","335.2","7","279.0",",7","","","52.4",",,,7","0",",,,7","9.33",",7","17.05",",,,7","1.61",",,,7","",""
"USC00362942","2022-11","40.71507","-79.51345","283.5","FORD CITY 4 S DAM, PA US","390.7","7","0.0",",7","18",",7","7",",7","1",",7","1",",7","0",",7","0",",7","16",",7","1",",7","4",",7","0",",7","","","20221122","+,,7","20221119",",,7","20221119",",,7","","","20221112",",,7","20221106",",,7","-11.7",",7,22,+","25",",,7,19,","3",",,7,19,","40.4",",,7,12,","25.6",",7,06,","","","713.0","7","377.8",",7","","","99.5",",,,7","3",",,,7","5.74",",7","12.06",",,,7","-0.58",",,,7","",""
