"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014755","2017-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","17.7",",W","0.0","W","0.0",",W","17",",W","12",",W","6",",W","1",",W","1",",W","0",",W","10",",W","2",",W","0",",W","0",",W","26","","","","20171017",",,W","20171027",",,W","20171026",",,W","","","20171030",",,W","20171009",",,W","-10.6",",W,17,","30",",,W,27,","58",",,W,26,","109.7",",,W,30,","13.3",",W,09,","1340.1","W","439.8",",W","395.5",",,,W","45.9",",W","89",",,,W","4.15",",W","7.58",",,,W","0.71",",,,W","9613",",W","130",",W","","","","","59.5",",W","","","",""
"USW00014755","2017-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.9",",W","0.0","W","0.0",",W","20",",W","17",",W","1",",W","22",",W","12",",W","4",",W","30",",W","21",",W","0",",W","0",",W","27","","","","20171110",",,W","20171128",",,W","20171126",",,W","1","","20171119",",,W","20171106",",,W","-22.8",",W,10,","200",",,W,28,","142",",,W,26,","25.9",",,W,19,","7.2",",W,06,","2095.0","W","754.9",",W","162.8",",,,W","33.4",",W","1039",",,,W","-6.83",",W","-1.94",",,,W","-11.72",",,,W","5871",",W","290",",W","","","","","51.0",",W","","","",""
"USW00014755","2017-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","19.7",",W","0.0","W","0.0",",W","19",",W","15",",W","2",",W","31",",W","15",",W","17",",W","31",",W","29",",W","0",",W","0",",W","30","","","","20171228",",,W","20171226",",,W","20171212",",,W","1","","20171219",",,W","20171206","+,,W","-36.7",",W,28,","690",",,W,26,","345",",,W,12,","33.3",",,W,19,","1.7",",W,06,+","3138.8","W","1043.8",",W","182.2",",,,W","24.1",",W","2060",",,,W","-15.34",",W","-11.19",",,,W","-19.48",",,,W","4101",",W","310",",W","","","","","51.9",",W","","","",""
"USW00014755","2018-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","21.6",",W","0.0","W","0.0",",W","19",",W","10",",W","3",",W","31",",W","10",",W","15",",W","30",",W","27",",W","0",",W","0",",W","29","","","","20180106",",,W","20180110","+,,W","20180104",",,W","","","20180113",",,W","20180112",",,W","-38.9",",W,06,","660",",,W,10,+","257",",,W,04,","30.7",",,W,13,","7.2",",W,12,","4131.0","W","992.2",",W","154.1",",,,W","37.5","1,W","745",",,,W","-13.67",",W","-8.75",",,,W","-18.59",",,,W","6400","1,W","330",",W","","","","","54.5",",W","","","",""
"USW00014755","2018-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","22.3",",W","0.0","W","0.0",",W","19",",W","16",",W","1",",W","26",",W","13",",W","12",",W","28",",W","23",",W","0",",W","0",",W","28","","","","20180203","+,,W","20180211","+,,W","20180204",",,W","","","20180220",",,W","20180221",",,W","-32.2",",W,03,+","330",",,W,11,+","229",",,W,04,","37.6",",,W,20,","8.9",",W,21,","4940.7","W","809.7",",W","170.8",",,,W","18.9",",W","1312",",,,W","-10.59",",W","-5.13",",,,W","-16.04",",,,W","3411",",W","290",",W","","","","","49.2",",W","","","",""
"USW00014755","2018-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","16.3",",W","0.0","W","0.0",",W","20",",W","13",",W","0",",W","31",",W","13",",W","5",",W","31",",W","28",",W","0",",W","0",",W","29","","","","20180319","+,,W","20180316",",,W","20180314",",,W","","","20180314",",,W","20180330",",,W","-26.1",",W,19,+","580",",,W,16,","269",",,W,14,","22.9",",,W,14,","5.0",",W,30,","5857.3","W","916.6",",W","171.4",",,,W","35.5",",W","1744",",,,W","-11.23",",W","-8.03",",,,W","-14.44",",,,W","8080",",W","290",",W","","","","","54.5",",W","","","",""
"USW00014755","2018-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","16.0",",W","0.0","W","0.0",",W","26",",W","19",",W","4",",W","30",",W","15",",W","5",",W","30",",W","20",",W","0",",W","0",",W","27","","","","20180405",",,W","20180421",",,W","20180420",",,W","2","","20180416",",,W","20180424",",,W","-21.7",",W,05,","460",",,W,21,","302",",,W,20,","77.2",",,W,16,","6.1",",W,24,","6623.7","W","766.4",",W","297.4",",,,W","25.3",",W","1750",",,,W","-7.21",",W","-3.39",",,,W","-11.04",",,,W","6205",",W","100",",W","","","","","58.6",",W","","","",""
"USW00014755","2018-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.0",",W","0.0","W","0.0",",W","16",",W","10",",W","0",",W","3",",W","0",",W","0",",W","15",",W","0",",W","0",",W","0",",W","23","","","","20180511",",,W","20180501",",,W","20180501",",,W","1","","20180515",",,W","20180531",",,W","-7.8",",W,11,","330",",,W,01,","3",",,W,01,","23.1",",,W,15,","16.7",",W,31,","7046.0","W","422.3",",W","118.7",",,,W","53.0",",W","3",",,,W","4.71",",W","8.51",",,,W","0.92",",,,W","14744",",W","260",",W","","","","","58.1",",W","","","",""
"USW00014755","2018-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","12.8",",W","0.0","W","0.0",",W","19",",W","12",",W","2",",W","0",",W","0",",W","0",",W","6",",W","0",",W","0",",W","0",",W","23","","","","20180604",",,W","20180604",",,W","20180605",",,W","4","","20180618",",,W","20180617",",,W","-3.3",",W,04,","0",",T,W,04,","20",",,W,05,","44.2",",,W,18,","18.3",",W,17,","7386.6","W","340.6",",W","189.5",",,,W","43.5",",W","20",",,,W","6.98",",W","10.21",",,,W","3.75",",,,W","12283",",W","320",",W","","","","","42.0",",W","","","",""
"USW00014755","2018-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","10.9",",W","0.0","W","0.0",",W","15",",W","10",",W","4",",W","0",",W","0",",W","0",",W","2",",W","0",",W","2",",W","0",",W","25","","","","20180707","+,,W","20180731","+,,W","20180731","+,,W","6","","20180723",",,W","20180705",",,W","0.0",",W,07,+","0",",,W,31,+","0",",,W,31,+","66.3",",,W,23,","21.7",",W,05,","205.4","W","205.4",",W","231.7",",,,W","42.2",",W","0",",,,W","11.71",",W","14.98",",,,W","8.44",",,,W","12099",",W","320",",W","","","","","42.5",",W","","","",""
"USW00014755","2018-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","11.7",",W","0.0","W","0.0",",W","22",",W","15",",W","3",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","29","","","","20180823",",,W","20180831","+,,W","20180808",",,W","2","","20180804",",,W","20180806",",,W","1.7",",W,23,","0",",,W,31,+","0",",T,W,08,","42.4",",,W,04,","17.8",",W,06,","429.0","W","223.6",",W","206.1",",,,W","32.5",",W","0",",T,,W","11.12",",W","13.98",",,,W","8.26",",,,W","8499",",W","280",",W","","","","","41.6",",W","","","",""
"USW00014755","2018-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","11.7",",W","0.0","W","0.0",",W","11",",W","8",",W","2",",W","0",",W","0",",W","0",",W","10",",W","0",",W","0",",W","0",",W","26","","","","20180930","+,,W","20180930","+,,W","20180928","+,,W","2","","20180926",",,W","20180915",",,W","-2.2",",W,30,+","0",",,W,30,+","0",",T,W,28,+","27.4",",,W,26,","16.7",",W,15,","748.5","W","319.5",",W","119.9",",,,W","38.4",",W","0",",T,,W","7.68",",W","10.96",",,,W","4.40",",,,W","8721",",W","280",",W","","","","","48.3",",W","","","",""
"USW00014755","2018-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.8",",W","0.0","W","0.0",",W","27",",W","23",",W","3",",W","16",",W","11",",W","0",",W","23",",W","14",",W","0",",W","0",",W","31","","","","20181026","+,,W","20181025",",,W","20181023",",,W","1","","20181027",",,W","20181010","+,,W","-16.1",",W,26,+","460",",,W,25,","381",",,W,23,","42.9",",,W,27,","12.8",",W,10,+","1360.0","W","611.5",",W","295.8",",,,W","15.0",",W","1329",",,,W","-1.39",",W","2.17",",,,W","-4.96",",,,W","3152",",W","280",",W","","","","","53.2",",W","","","",""
"USW00014755","2018-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","19.1",",W","0.0","W","0.0",",W","24",",W","18",",W","5",",W","28",",W","13",",W","8",",W","29",",W","24",",W","0",",W","0",",W","29","","","","20181122",",,W","20181130","+,,W","20181116",",,W","","","20181103",",,W","20181102",",,W","-32.2",",W,22,","580",",,W,30,+","213",",,W,16,","47.0",",,W,03,","7.2",",W,02,","2184.4","W","824.4",",W","288.5",",,,W","17.2",",W","1514",",,,W","-9.15",",W","-5.08",",,,W","-13.22",",,,W","2993",",W","280",",W","","","","","55.9",",W","","","",""
"USW00014755","2018-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.1",",W","0.0","W","0.0",",W","21",",W","13",",W","1",",W","31",",W","13",",W","16",",W","30",",W","26",",W","0",",W","0",",W","27","","","","20181208",",,W","20181208","+,,W","20181203",",,W","1","","20181221",",,W","20181221",",,W","-24.4",",W,08,","610",",,W,08,+","84",",,W,03,","50.3",",,W,21,","6.7",",W,21,","3109.0","W","924.6",",W","175.2",",,,W","43.9",",W","758",",,,W","-11.49",",W","-7.00",",,,W","-15.98",",,,W","7511",",W","330",",W","","","","","52.3",",W","","","",""
"USW00014755","2019-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","21.8",",W","0.0","W","0.0","1,W","19",",W","15",",W","3",",W","31",",W","15",",W","20","1,W","30","1,W","30",",W","0",",W","0",",W","29","","","","20190121",",1,W","20190121",",,W","20190109",",,W","","","20190109",",,W","20190124",",,W","-35.0","1,W,21,","480",",,W,21,","287",",,W,09,","33.0",",,W,09,","2.2",",W,24,","4142.7","W","1033.7",",W","184.9",",,,W","27.3",",W","1535",",,,W","-16.05","1,W","-10.10",",,,W","-22.00","1,,,W","4804",",W","330",",W","","","","","61.2",",W","","","",""
"USW00014755","2019-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","24.7",",W","0.0","W","0.0",",W","21",",W","13",",W","0",",W","28",",W","10",",W","18",",W","28",",W","24",",W","0",",W","0",",W","26","","","","20190227",",,W","20190225","+,,W","20190225",",,W","","","20190213",",,W","20190208",",,W","-33.9",",W,27,","410",",,W,25,+","216",",,W,25,","22.1",",,W,13,","2.8",",W,08,","5078.0","W","935.3",",W","128.5",",,,W","36.3",",W","956",",,,W","-15.07",",W","-10.31",",,,W","-19.83",",,,W","6546",",W","290",",W","","","","","76.4",",W","","","",""
"USW00014755","2019-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.2",",W","0.0","W","0.0",",W","22",",W","9",",W","1",",W","31",",W","8",",W","13",",W","31",",W","27",",W","0",",W","0",",W","28","","","","20190307",",,W","20190314","+,,W","20190322",",,W","","","20190322",",,W","20190315",",,W","-28.9",",W,07,","380",",,W,14,+","391",",,W,22,","27.7",",,W,22,","5.0",",W,15,","6031.3","W","953.3",",W","103.5",",,,W","38.9",",W","1127",",,,W","-12.42",",W","-8.32",",,,W","-16.52",",,,W","8789",",W","310",",W","","","","","55.0",",W","","","",""
"USW00014755","2019-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","19.4",",W","0.0","W","0.0",",W","25",",W","19",",W","2",",W","23",",W","8",",W","3",",W","25",",W","16",",W","0",",W","0",",W","29","","","","20190405","+,,W","20190412","+,,W","20190427",",,W","","","20190427",",,W","20190420",",,W","-18.3",",W,05,+","280",",,W,12,+","97",",,W,27,","37.1",",,W,27,","9.4",",W,20,","6711.3","W","680.0",",W","188.8",",,,W","27.7",",W","483",",,,W","-4.34",",W","-0.34",",,,W","-8.33",",,,W","6765",",W","290",",W","","","","","63.5",",W","","","",""
"USW00014755","2019-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","14.7",",W","0.0","W","0.0",",W","23",",W","17",",W","0",",W","9",",W","3",",W","0",",W","23",",W","7",",W","0",",W","0",",W","30","","","","20190514","+,,W","20190517","+,,W","20190528",",,W","","","20190510",",,W","20190520","+,,W","-8.3",",W,14,+","50",",,W,17,+","94",",,W,28,","21.6",",,W,10,","10.6",",W,20,+","7260.9","W","549.6",",W","204.9",",,,W","25.0",",W","265",",,,W","0.60",",W","3.88",",,,W","-2.67",",,,W","6998",",W","330",",W","","","","","60.4",",W","","","",""
"USW00014755","2019-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","13.6",",W","0.0","W","0.0",",W","18",",W","13",",W","2",",W","0",",W","0",",W","0",",W","5",",W","1",",W","0",",W","0",",W","26","","","","20190604","+,,W","20190605",",,W","20190603",",,W","4","","20190611",",,W","20190626","+,,W","-3.9",",W,04,+","0",",T,W,05,","23",",,W,03,","38.4",",,W,11,","15.6",",W,26,+","7615.9","W","355.0",",W","218.8",",,,W","40.1",",W","23",",,,W","6.50",",W","9.61",",,,W","3.39",",,,W","11288",",W","290",",W","","","","","45.6",",W","","","",""
"USW00014755","2019-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","11.5",",W","0.0","W","0.0",",W","17",",W","13",",W","2",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26","","","","20190725","+,,W","20190731","+,,W","20190730","+,,W","5","","20190711",",,W","20190720",",,W","5.0",",W,25,+","0",",,W,31,+","0",",T,W,30,+","42.9",",,W,11,","19.4",",W,20,","216.2","W","216.2",",W","196.2",",,,W","41.6",",W","0",",T,,W","11.36",",W","14.31",",,,W","8.41",",,,W","11918",",W","300",",W","","","","","36.7",",W","","","",""
"USW00014755","2019-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","12.0",",W","0.0","W","0.0",",W","13",",W","10",",W","1",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","28","","","","20190831",",,W","20190831","+,,W","20190810",",,W","4","","20190821",",,W","20190820","+,,W","0.6",",W,31,","0",",,W,31,+","5",",,W,10,","25.7",",,W,21,","15.6",",W,20,+","512.0","W","295.8",",W","112.1",",,,W","43.7",",W","5",",,,W","8.79",",W","11.51",",,,W","6.07",",,,W","11579",",W","290",",W","","","","","33.5",",W","","","",""
"USW00014755","2019-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","13.9",",W","0.0","W","0.0",",W","18",",W","14",",W","3",",W","0",",W","0",",W","0",",W","7",",W","0",",W","0",",W","0",",W","29","","","","20190918","+,,W","20190930","+,,W","20190924",",,W","2","","20190923",",,W","20190928","+,,W","-1.7",",W,18,+","0",",,W,30,+","0",",T,W,24,","46.7",",,W,23,","13.9",",W,28,+","901.4","W","389.4",",W","227.2",",,,W","42.6",",W","0",",T,,W","5.35",",W","8.42",",,,W","2.28",",,,W","9623",",W","270",",W","","","","","39.8",",W","","","",""
"USW00014755","2019-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.9",",W","0.0","W","0.0",",W","20",",W","15",",W","3",",W","9",",W","4",",W","0",",W","21",",W","5",",W","0",",W","0",",W","27","","","","20191004",",,W","20191026",",,W","20191018",",,W","1","","20191001",",,W","20191001",",,W","-8.9",",W,04,","102",",,W,26,","91",",,W,18,","78.7",",,W,01,","12.8",",W,01,","1419.8","W","518.4",",W","294.1",",,,W","35.2",",W","262",",,,W","1.61",",W","5.13",",,,W","-1.90",",,,W","7311",",W","70",",W","","","","","57.2",",W","","","",""
"USW00014755","2019-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","19.2",",W","0.0","W","0.0",",W","22",",W","13",",W","2",",W","27",",W","14",",W","7",",W","30",",W","28",",W","0",",W","0",",W","28","","","","20191113",",,W","20191129",",,W","20191124",",,W","1","","20191124",",,W","20191101",",,W","-27.2",",W,13,","330",",,W,29,","262",",,W,24,","33.0",",,W,24,","11.1",",W,01,","2233.6","W","813.8",",W","183.0",",,,W","32.4",",W","1419",",,,W","-8.79",",W","-4.56",",,,W","-13.02",",,,W","5681",",W","270",",W","","","","","58.1",",W","","","",""
"USW00014755","2019-12","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.1",",W","0.0","W","0.0",",W","23",",W","14",",W","2",",W","31",",W","13",",W","11",",W","31",",W","27",",W","0",",W","0",",W","30","","","","20191219",",,W","20191231",",,W","20191230",",,W","","","20191214",",,W","20191214",",,W","-30.6",",W,19,","250",",,W,31,","267",",,W,30,","34.3",",,W,14,","5.6",",W,14,","3136.0","W","902.4",",W","176.6",",,,W","30.9",",W","1327",",,,W","-10.78",",W","-6.42",",,,W","-15.14",",,,W","5241",",W","280",",W","","","","","56.3",",W","","","",""
"USW00014755","2020-01","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","19.8",",W","0.0","W","0.0",",W","24",",W","16",",W","0",",W","31",",W","14",",W","9",",W","31",",W","29",",W","0",",W","0",",W","27","","","","20200117",",,W","20200110","+,,W","20200116",",,W","","","20200112",",,W","20200112",",,W","-27.8",",W,17,","430",",,W,10,+","155",",,W,16,","21.3",",,W,12,","7.2",",W,12,","4039.4","W","903.4",",W","143.3",",,,W","37.1",",W","1140",",,,W","-10.81",",W","-6.82",",,,W","-14.80",",,,W","6651",",W","230",",W","","","","","53.2",",W","","","",""
"USW00014755","2020-02","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.9",",W","0.0","W","0.0",",W","22",",W","13",",W","1",",W","29",",W","15",",W","14",",W","29",",W","27",",W","0",",W","0",",W","26","","","","20200214","+,,W","20200229","+,,W","20200227",",,W","","","20200227",",,W","20200207","+,,W","-27.2",",W,14,+","460",",,W,29,+","241",",,W,27,","40.1",",,W,27,","1.7",",W,07,+","4953.5","W","914.1",",W","130.5",",,,W","26.6","1,W","1130",",,,W","-13.19",",W","-9.14",",,,W","-17.24",",,,W","4701","1,W","110",",W","","","","","59.0",",W","","","",""
"USW00014755","2020-03","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.7",",W","0.0","W","0.0",",W","22",",W","11",",W","0",",W","31",",W","8",",W","5",",W","31",",W","27",",W","0",",W","0",",W","26","","","","20200301",",,W","20200304",",,W","20200323",",,W","1","","20200323",",,W","20200320",",,W","-23.3",",W,01,","510",",,W,04,","201",",,W,23,","17.0",",,W,23,","6.1",",W,20,","5791.0","W","837.5",",W","104.2",",,,W","42.7","1,W","658",",,,W","-8.68",",W","-4.63",",,,W","-12.74",",,,W","9377","1,W","260",",W","","","","","64.8",",W","","","",""
"USW00014755","2020-04","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","18.1",",W","0.0","W","0.0",",W","23",",W","14",",W","4",",W","30",",W","10",",W","2",",W","30",",W","25",",W","0",",W","0",",W","","","","","20200423","+,,W","20200412","+,,W","20200409",",,W","","","20200409",",,W","20200413",",,W","-18.9",",W,23,+","530",",,W,12,+","300",",,W,09,","41.9",",,W,09,","5.0",",W,13,","6549.4","W","758.4",",W","223.4",",,,W","31.8",",W","1236",",,,W","-6.95",",W","-3.87",",,,W","-10.02",",,,W","7828",",W","330",",W","","","","","55.9",",W","","","",""
"USW00014755","2020-05","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","15.2",",W","0.0","W","0.0",",W","16",",W","13",",W","1",",W","23",",W","6",",W","0",",W","20",",W","8",",W","0",",W","0",",W","","","","","20200509",",,W","20200512",",,W","20200509",",,W","","","20200509",",,W","20200527",",,W","-13.9",",W,09,","460",",,W,12,","287",",,W,09,","27.4",",,W,09,","18.9",",W,27,","7072.5","W","523.1",",W","162.0",",,,W","45.2",",W","735",",,,W","1.46",",W","4.84",",,,W","-1.92",",,,W","12703",",W","280",",W","","","","","55.0",",W","","","",""
"USW00014755","2020-06","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","10.4",",W","0.0","W","0.0",",W","19",",W","9",",W","2",",W","1",",W","0",",W","0",",W","4",",W","1",",W","0",",W","0",",W","","","","","20200601",",,W","20200602",",,W","20200601",",,W","","","20200629",",,W","20200618",",,W","-7.8",",W,01,","30",",,W,02,","20",",,W,01,","85.6",",,W,29,","20.0",",W,18,","7381.5","W","309.0",",W","206.5",",,,W","40.8",",W","28",",,,W","8.03",",W","11.19",",,,W","4.87",",,,W","11489",",W","290",",W","","","","","38.5",",W","","","",""
"USW00014755","2020-07","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","11.8",",W","0.0","W","0.0",",W","18",",W","13",",W","5",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","0",",W","","","","","20200715","+,,W","20200731","+,,W","20200714",",,W","","","20200711",",,W","20200709",",,W","6.7",",W,15,+","0",",,W,31,+","5",",,W,14,","63.0",",,W,11,","20.0",",W,09,","196.1","W","196.1",",W","275.9",",,,W","31.5",",W","5",",,,W","12.01",",W","14.75",",,,W","9.26",",,,W","8988",",W","290",",W","","","","","37.6",",W","","","",""
"USW00014755","2020-08","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","13.8",",W","0.0","W","0.0",",W","19",",W","11",",W","1",",W","0",",W","0",",W","0",",W","2",",W","0",",W","0",",W","0",",W","","","","","20200826",",,W","20200831","+,,W","20200831","+,,W","","","20200804",",,W","20200811",",,W","-1.7",",W,26,","0",",,W,31,+","0",",,W,31,+","61.5",",,W,04,","18.9",",W,11,","482.9","W","286.8",",W","156.8",",,,W","23.4",",W","0",",,,W","9.08",",W","12.05",",,,W","6.12",",,,W","6187",",W","130",",W","","","","","65.7",",W","","","",""
"USW00014755","2020-09","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","14.5",",W","0.0","W","0.0",",W","15",",W","5",",W","1",",W","0",",W","0",",W","0",",W","7",",W","1",",W","0",",W","0",",W","","","","","20200920","+,,W","20200930","+,,W","20200930","+,,W","","","20200930",",,W","20200909",",,W","-6.7",",W,20,+","0",",,W,30,+","0",",,W,30,+","53.6",",,W,30,","17.2",",W,09,","846.6","W","363.7",",W","99.0",",,,W","44.1",",W","0",",,,W","6.21",",W","9.33",",,,W","3.09",",,,W","10127",",W","180",",W","","","","","51.0",",W","","","",""
"USW00014755","2020-10","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","16.0",",W","0.0","W","0.0",",W","21",",W","15",",W","4",",W","9",",W","3",",W","0",",W","22",",W","10",",W","0",",W","0",",W","","","","","20201030",",,W","20201018",",,W","20201017",",,W","","","20201017",",,W","20201010",",,W","-13.3",",W,30,","180",",,W,18,","351",",,W,17,","49.3",",,W,17,","10.0",",W,10,","1426.2","W","579.6",",W","231.4",",,,W","30.2",",W","542",",,,W","-0.36",",W","2.86",",,,W","-3.58",",,,W","6267",",W","320",",W","","","","","53.2",",W","","","",""
"USW00014755","2020-11","44.27018","-71.30336","1911.7","MOUNT WASHINGTON, NH US","20.2",",W","0.0","W","0.0",",W","21",",W","13",",W","1",",W","20",",W","9",",W","2",",W","23",",W","16",",W","0",",W","0",",W","","","","","20201118",",,W","20201125","+,,W","20201103",",,W","","","20201130",",,W","20201111","+,,W","-20.6",",W,18,","150",",,W,25,+","91",",,W,03,","38.6",",,W,30,","10.0",",W,11,+","2071.7","W","645.5",",W","140.9",",,,W","29.1",",W","543",",,,W","-3.18",",W","0.66",",,,W","-7.02",",,,W","5241",",W","140",",W","","","","","51.4",",W","","","",""
